LSOA21CD,LSOA21NM,population_total,children_pct,older_adults_pct,IMD_Source,borough_name,london_ring,caregiver_household_intensity,care_need_score,care_walk_index,care_transit_index,children_walk_index,older_walk_index,imd_status
E01004144,Sutton 007A,1771,18.8594014680971,18.1818181818182,direct_2011_lsoa_code,Sutton,Outer London,34.3558282208589,36.1821705290789,14.2,45.0333333333333,18,7,Matched IMD
E01004145,Sutton 007B,2279,23.1241772707328,13.2075471698113,direct_2011_lsoa_code,Sutton,Outer London,42.2029702970297,47.6397652753493,13.8,38.7666666666667,12,9,Matched IMD
E01004146,Sutton 007C,1983,21.4321734745335,13.8678769541099,direct_2011_lsoa_code,Sutton,Outer London,39.344262295082,44.182990061872,41.6,68,47.3333333333333,42.3333333333333,Matched IMD
E01004147,Sutton 007D,1579,16.9094363521216,24.3825205826473,direct_2011_lsoa_code,Sutton,Outer London,31.6498316498317,33.913717164715,29.6,58.1666666666667,31.7333333333333,22.6666666666667,Matched IMD
E01004148,Sutton 014B,1820,27.4175824175824,12.0879120879121,direct_2011_lsoa_code,Sutton,Outer London,46.301775147929,60.46547541197,28.2666666666667,53.9,38.6666666666667,24.5333333333333,Matched IMD
E01004149,Sutton 012E,1860,19.9462365591398,19.1935483870968,direct_2011_lsoa_code,Sutton,Outer London,31.5923566878981,37.9899419214983,27.8666666666667,53.3333333333333,34.4,23.6666666666667,Matched IMD
E01004150,Sutton 021C,1989,17.1442936148819,16.3398692810458,direct_2011_lsoa_code,Sutton,Outer London,23.5572374645222,28.2647376976242,40.3333333333333,60.5666666666667,43.3333333333333,46.6,Matched IMD
E01004151,Sutton 021D,1962,19.4189602446483,13.8634046890928,direct_2011_lsoa_code,Sutton,Outer London,30.2958579881657,36.2500344488795,15.8666666666667,39.8666666666667,14,15.6,Matched IMD
E01004152,Sutton 018A,1774,18.7147688838782,18.9966178128523,direct_2011_lsoa_code,Sutton,Outer London,27.9236276849642,33.8225537221962,46.1333333333333,63.4666666666667,49.7333333333333,52.8,Matched IMD
E01004153,Sutton 021E,1928,22.1991701244813,11.4107883817427,direct_2011_lsoa_code,Sutton,Outer London,32.3232323232323,37.5606816688453,24.9333333333333,50.1333333333333,35.3333333333333,15.0666666666667,Matched IMD
E01004154,Sutton 022E,1485,19.7979797979798,22.7609427609428,direct_2011_lsoa_code,Sutton,Outer London,32.8621908127209,35.0117369352281,23.4666666666667,49.7333333333333,22.6666666666667,17.8,Matched IMD
E01004155,Sutton 018B,1903,20.8092485549133,14.2406726221755,direct_2011_lsoa_code,Sutton,Outer London,33.8129496402878,40.7294805142425,21.5333333333333,48.6666666666667,26.5333333333333,19.9333333333333,Matched IMD
E01004156,Sutton 018C,2018,19.3260654112983,13.3300297324083,direct_2011_lsoa_code,Sutton,Outer London,30.4025423728814,35.7083431590446,55.1333333333334,67.1666666666667,65.2,54.1333333333333,Matched IMD
E01004157,Sutton 016E,1296,20.3703703703704,19.212962962963,direct_2011_lsoa_code,Sutton,Outer London,36.241610738255,38.0703503805844,23.2666666666667,47.4666666666667,25.2,28.5333333333333,Matched IMD
E01004158,Sutton 018D,1605,15.8255451713396,20.1246105919003,direct_2011_lsoa_code,Sutton,Outer London,25.3481894150418,28.3817942755162,10,35.1,8.93333333333333,14.2666666666667,Matched IMD
E01004159,Sutton 014C,1649,22.0739842328684,15.5245603395998,direct_2011_lsoa_code,Sutton,Outer London,38.4116693679092,44.7995436721325,23.6,45.6,25.3333333333333,23.0666666666667,Matched IMD
E01004160,Sutton 014D,1650,21.3333333333333,11.5757575757576,direct_2011_lsoa_code,Sutton,Outer London,35.4411764705882,41.559923228731,22.4666666666667,43.7666666666667,33.3333333333333,11.2666666666667,Matched IMD
E01004161,Sutton 014E,1516,21.2401055408971,13.7203166226913,direct_2011_lsoa_code,Sutton,Outer London,38.0794701986755,44.5818328326679,13.0666666666667,33.9333333333333,9.33333333333333,11.4666666666667,Matched IMD
E01004162,Sutton 018E,1691,20.2838557066824,11.4133648728563,direct_2011_lsoa_code,Sutton,Outer London,33.3333333333333,40.1235117909952,39,59.1,46.6666666666667,34.9333333333333,Matched IMD
E01004163,Sutton 005B,1725,20.5217391304348,15.2463768115942,direct_2011_lsoa_code,Sutton,Outer London,36.7670364500792,42.320463013481,40.2,60.4333333333333,41.4666666666667,40,Matched IMD
E01004164,Sutton 004A,1443,17.1864171864172,15.5925155925156,direct_2011_lsoa_code,Sutton,Outer London,28.5251215559157,32.3650771597618,18.4,44.8333333333333,19.4666666666667,19.7333333333333,Matched IMD
E01004165,Sutton 005C,1775,20.8450704225352,10.9859154929577,direct_2011_lsoa_code,Sutton,Outer London,34.6534653465347,45.0410810541446,39.8,61.8333333333333,43.4666666666667,54.7333333333333,Matched IMD
E01004166,Sutton 004B,1564,19.3734015345269,16.6240409207161,direct_2011_lsoa_code,Sutton,Outer London,29.8219584569733,34.5456224726133,23.6666666666667,50.2,29.3333333333333,23.2666666666667,Matched IMD
E01004167,Sutton 005D,1632,24.3872549019608,11.3357843137255,direct_2011_lsoa_code,Sutton,Outer London,43.3962264150943,57.7526941951237,54.2,72.7666666666667,49.6,57.7333333333333,Matched IMD
E01004168,Sutton 013E,1611,20.4220980757294,17.1322160148976,direct_2011_lsoa_code,Sutton,Outer London,36.5979381443299,40.6335383501957,29.6,56,33.4666666666667,38.8666666666667,Matched IMD
E01004169,Sutton 004C,1807,29.1643608190371,5.4786939679026,direct_2011_lsoa_code,Sutton,Outer London,47,61.3299698079563,41,59.1,40.8,37.4666666666667,Matched IMD
E01004170,Sutton 017B,2207,22.3380154055279,13.2306298142275,direct_2011_lsoa_code,Sutton,Outer London,34.983498349835,42.6388160049259,51.0666666666667,64.5333333333333,62.8,51.2666666666667,Matched IMD
E01004171,Sutton 010A,1609,22.0633934120572,18.769422001243,direct_2011_lsoa_code,Sutton,Outer London,37.3263888888889,40.7391328828654,31.4666666666667,55.1666666666667,46,21.6,Matched IMD
E01004172,Sutton 010B,1940,25.4639175257732,9.84536082474227,direct_2011_lsoa_code,Sutton,Outer London,38.2248520710059,52.6966320827776,36.0666666666667,57.4333333333333,46.6666666666667,39.8,Matched IMD
E01004173,Sutton 010C,1365,16.7032967032967,19.7802197802198,direct_2011_lsoa_code,Sutton,Outer London,32.824427480916,37.0990698422439,27.4666666666667,51.0333333333333,44.4,27.7333333333333,Matched IMD
E01004174,Sutton 017C,1573,19.6439923712651,13.6681500317864,direct_2011_lsoa_code,Sutton,Outer London,32.4046920821114,38.5609706877342,29.4,53.7,32,31.8666666666667,Matched IMD
E01004175,Sutton 010D,1738,19.2750287686997,14.0391254315305,direct_2011_lsoa_code,Sutton,Outer London,34.4380403458213,39.8393851515126,21.7333333333333,47.0666666666667,22.5333333333333,26,Matched IMD
E01004176,Sutton 010E,1527,21.3490504256713,13.3595284872299,direct_2011_lsoa_code,Sutton,Outer London,33.6585365853659,39.1324710047312,43.6,62.0666666666667,49.7333333333333,42.0666666666667,Matched IMD
E01004177,Sutton 020C,1807,18.8710570005534,27.4488101826231,direct_2011_lsoa_code,Sutton,Outer London,24.5054945054945,32.6684106858547,39.2666666666667,58.6333333333333,41.0666666666667,48.3333333333333,Matched IMD
E01004178,Sutton 017D,2367,23.0249260667512,12.716518800169,direct_2011_lsoa_code,Sutton,Outer London,33.8679245283019,43.6792394067022,38.4666666666667,58.2333333333333,37.3333333333333,40.4666666666667,Matched IMD
E01004179,Sutton 017E,1619,19.6417541692403,17.6652254478073,direct_2011_lsoa_code,Sutton,Outer London,34.3801652892562,36.3590524551493,21.6666666666667,48.8333333333333,17.8666666666667,23.6,Matched IMD
E01004180,Sutton 020D,1762,16.6855845629966,23.2122587968218,direct_2011_lsoa_code,Sutton,Outer London,30.6581059390048,31.3205354488857,14.5333333333333,45.2666666666667,16.9333333333333,13.0666666666667,Matched IMD
E01004181,Sutton 020E,1732,19.2263279445728,19.5727482678984,direct_2011_lsoa_code,Sutton,Outer London,29.8335467349552,37.5760778920263,26.5333333333333,56.0333333333333,30.6666666666667,21.7333333333333,Matched IMD
E01004182,Sutton 019E,1767,25.4668930390492,10.1867572156197,direct_2011_lsoa_code,Sutton,Outer London,44.3452380952381,59.8386919009462,45.6,61.8,50.4,45.8666666666667,Matched IMD
E01004183,Sutton 001B,1777,22.397298818233,9.2290377039955,direct_2011_lsoa_code,Sutton,Outer London,37.0588235294118,46.5345235615462,38.1333333333333,65.2333333333333,50.6666666666667,38.2666666666667,Matched IMD
E01004184,Sutton 001C,1704,27.9929577464789,8.27464788732394,direct_2011_lsoa_code,Sutton,Outer London,48.2644628099174,63.8076698582761,24.2666666666667,47.1333333333333,32.9333333333333,28,Matched IMD
E01004185,Sutton 001D,2117,24.9881908360888,5.5266887104393,direct_2011_lsoa_code,Sutton,Outer London,40.8188585607941,55.5530773819412,35.4,60,46.8,33.4,Matched IMD
E01004186,Sutton 004D,1719,21.4077952297848,7.79522978475858,direct_2011_lsoa_code,Sutton,Outer London,33.2467532467532,41.1610095263451,33.7333333333333,53.4666666666667,50.2666666666667,39.1333333333333,Matched IMD
E01004187,Sutton 005E,1674,20.6690561529271,13.142174432497,direct_2011_lsoa_code,Sutton,Outer London,34.84375,41.6005230459182,18.6,48.4,18.1333333333333,21.0666666666667,Matched IMD
E01004189,Sutton 001E,2116,22.9206049149338,10.538752362949,direct_2011_lsoa_code,Sutton,Outer London,38.7305699481865,49.7694196792758,26.5333333333333,52.1,36.6666666666667,22.5333333333333,Matched IMD
E01004190,Sutton 008C,1386,17.6767676767677,20.9235209235209,direct_2011_lsoa_code,Sutton,Outer London,31.2871287128713,31.2083164149608,19.6,44.2,18,11.8,Matched IMD
E01004191,Sutton 008D,1888,21.5572033898305,15.625,direct_2011_lsoa_code,Sutton,Outer London,38.2475660639777,43.9732666352887,22.4666666666667,50.5,18,21.8666666666667,Matched IMD
E01004192,Sutton 006C,1865,21.5013404825737,11.4745308310992,direct_2011_lsoa_code,Sutton,Outer London,37.1742112482853,43.6274664510915,25.2666666666667,39.9,35.3333333333333,19.6666666666667,Matched IMD
E01004193,Sutton 006D,2846,26.1770906535488,7.76528460997892,direct_2011_lsoa_code,Sutton,Outer London,45.3080568720379,54.8126930352759,23.1333333333333,38.6,30,15.4,Matched IMD
E01004194,Sutton 008E,1593,21.0922787193974,14.8148148148148,direct_2011_lsoa_code,Sutton,Outer London,31.700288184438,39.2783954448722,7,38.1333333333333,5.33333333333333,4.86666666666667,Matched IMD
E01004195,Sutton 006E,1695,20.4129793510324,14.5722713864307,direct_2011_lsoa_code,Sutton,Outer London,33.9677891654466,40.6968504395972,23.5333333333333,49.7666666666667,21.8666666666667,17.9333333333333,Matched IMD
E01004196,Sutton 008F,1578,20.3422053231939,20.4055766793409,direct_2011_lsoa_code,Sutton,Outer London,33.7726523887974,37.0006351204935,26.6,50.5,23.4666666666667,19.3333333333333,Matched IMD
E01004198,Tower Hamlets 002B,1488,18.3467741935484,10.9543010752688,direct_2011_lsoa_code,Tower Hamlets,Inner London,27.8546712802768,35.313575795632,65.6,81.8,70.9333333333334,68.0666666666667,Matched IMD
E01004199,Tower Hamlets 002C,1696,21.4033018867925,7.42924528301887,direct_2011_lsoa_code,Tower Hamlets,Inner London,32.1364452423698,40.243093227969,62.9333333333333,80.6666666666667,74.1333333333333,66.4,Matched IMD
E01004200,Tower Hamlets 005A,1502,9.32090545938748,4.59387483355526,direct_2011_lsoa_code,Tower Hamlets,Inner London,16.695652173913,15.6879955130865,48.6666666666667,74.5333333333334,57.4666666666667,51.2666666666667,Matched IMD
E01004201,Tower Hamlets 002D,1688,17.7132701421801,8.64928909952607,direct_2011_lsoa_code,Tower Hamlets,Inner London,24.9630723781389,31.0417882528279,43.6,70.8333333333334,57.2,41.8666666666667,Matched IMD
E01004202,Tower Hamlets 005B,2018,18.2854311199207,4.06342913776016,direct_2011_lsoa_code,Tower Hamlets,Inner London,24.2682926829268,28.3440249114495,39.2666666666667,70.1,44.2666666666667,43.6666666666667,Matched IMD
E01004203,Tower Hamlets 005C,1809,14.4278606965174,5.80431177446103,direct_2011_lsoa_code,Tower Hamlets,Inner London,22.0414201183432,24.8783312577392,66.3333333333333,82.1666666666667,68.5333333333334,67.3333333333333,Matched IMD
E01004204,Tower Hamlets 005D,1865,17.2654155495979,9.6514745308311,direct_2011_lsoa_code,Tower Hamlets,Inner London,27.6923076923077,32.0811693305029,48.4666666666667,74.1666666666667,61.8666666666667,55.4,Matched IMD
E01004205,Tower Hamlets 013A,2205,22.4943310657596,5.12471655328798,direct_2011_lsoa_code,Tower Hamlets,Inner London,34.6805736636245,41.1334684534117,37.9333333333333,68.9666666666667,44.1333333333333,39,Matched IMD
E01004206,Tower Hamlets 013B,1467,18.8139059304704,7.36196319018405,direct_2011_lsoa_code,Tower Hamlets,Inner London,29.7445255474453,34.8790590086758,62.1333333333334,81.0666666666667,69.3333333333333,66.8,Matched IMD
E01004207,Tower Hamlets 011A,1426,19.4249649368864,7.3632538569425,direct_2011_lsoa_code,Tower Hamlets,Inner London,33.59375,45.8673936953204,58.1333333333333,79.0666666666667,62,51.9333333333333,Matched IMD
E01004208,Tower Hamlets 013C,1979,12.3799898938858,3.53713996968166,direct_2011_lsoa_code,Tower Hamlets,Inner London,15.7894736842105,19.4932660614572,63.7333333333334,81.8666666666667,61.7333333333334,67.4,Matched IMD
E01004209,Tower Hamlets 011B,1387,26.3157894736842,5.47945205479452,direct_2011_lsoa_code,Tower Hamlets,Inner London,43.2967032967033,53.0859949728611,62.7333333333333,81.1666666666667,66.6666666666667,58.6666666666667,Matched IMD
E01004211,Tower Hamlets 013D,1629,13.5666052793125,5.21792510742787,direct_2011_lsoa_code,Tower Hamlets,Inner London,16.4642375168691,19.5710169100221,54.7333333333333,75.5666666666667,63.7333333333334,62.0666666666667,Matched IMD
E01004212,Tower Hamlets 011D,2230,16.9955156950673,3.54260089686099,direct_2011_lsoa_code,Tower Hamlets,Inner London,24.5859872611465,28.1674856310793,57.4666666666667,77.7333333333333,57.3333333333333,51.3333333333334,Matched IMD
E01004214,Tower Hamlets 030A,1618,23.3621755253399,7.84919653893696,direct_2011_lsoa_code,Tower Hamlets,Inner London,35.2755905511811,46.811191210515,47.6666666666667,67.1,58.4,61.4,Matched IMD
E01004216,Tower Hamlets 030B,1788,19.1275167785235,7.10290827740492,direct_2011_lsoa_code,Tower Hamlets,Inner London,29.2349726775956,34.3195649864791,28.4,56.7333333333333,34.6666666666667,27.8666666666667,Matched IMD
E01004217,Tower Hamlets 030C,2076,19.1714836223507,9.00770712909441,direct_2011_lsoa_code,Tower Hamlets,Inner London,28.4172661870504,34.4999006190268,38.8666666666667,65.7,48.9333333333333,40.0666666666667,Matched IMD
E01004218,Tower Hamlets 030D,1927,16.2428645563051,7.88790866632071,direct_2011_lsoa_code,Tower Hamlets,Inner London,26.9035532994924,30.2486339020621,41.4666666666667,64.6666666666667,54,38.6666666666667,Matched IMD
E01004219,Tower Hamlets 035B,2719,23.2070614196396,3.4571533652078,direct_2011_lsoa_code,Tower Hamlets,Inner London,32.2297955209348,41.9964874582228,62.4,78.2,67.8666666666667,69.0666666666667,Matched IMD
E01004221,Tower Hamlets 036A,1977,18.1082448153768,6.06980273141123,direct_2011_lsoa_code,Tower Hamlets,Inner London,25.9756097560976,32.1320642120141,42.8666666666667,67.9333333333333,54.2666666666667,51.8,Matched IMD
E01004222,Tower Hamlets 001A,2730,17.985347985348,10.6959706959707,direct_2011_lsoa_code,Tower Hamlets,Inner London,24.9107142857143,32.1896195486681,38.8666666666667,61.7,50.9333333333333,44.6,Matched IMD
E01004223,Tower Hamlets 001B,2216,20.6227436823105,11.6425992779783,direct_2011_lsoa_code,Tower Hamlets,Inner London,27.8251599147122,36.4305288341721,22.8,52.4,30.2666666666667,31.5333333333333,Matched IMD
E01004226,Tower Hamlets 001D,2409,22.5404732254047,4.64923204649232,direct_2011_lsoa_code,Tower Hamlets,Inner London,33.6263736263736,43.7656629274327,45,67.3,55.4666666666667,61.6666666666667,Matched IMD
E01004228,Tower Hamlets 003A,1948,14.2710472279261,10.3696098562628,direct_2011_lsoa_code,Tower Hamlets,Inner London,22.5766871165644,26.1606503846672,46.6666666666667,69.3333333333333,61.4666666666667,61.6,Matched IMD
E01004229,Tower Hamlets 004C,1418,16.0789844851904,7.475317348378,direct_2011_lsoa_code,Tower Hamlets,Inner London,25.3258845437616,28.7798746115179,53.4666666666667,75.9333333333333,66.6666666666667,56.2666666666667,Matched IMD
E01004230,Tower Hamlets 003B,2146,17.8471575023299,8.76048462255359,direct_2011_lsoa_code,Tower Hamlets,Inner London,27.1084337349398,32.6424237301583,46.8666666666667,71.4333333333333,57.4666666666667,51.2666666666667,Matched IMD
E01004231,Tower Hamlets 004D,1648,18.871359223301,7.94902912621359,direct_2011_lsoa_code,Tower Hamlets,Inner London,29.8986486486487,36.4418392660158,57.6666666666667,78.2333333333333,56.6666666666667,57,Matched IMD
E01004232,Tower Hamlets 003C,1787,19.3620593172916,8.00223838836038,direct_2011_lsoa_code,Tower Hamlets,Inner London,25.7503949447077,29.0699865819033,54.0666666666667,78.5333333333333,53.4666666666667,55.8,Matched IMD
E01004233,Tower Hamlets 003D,2202,16.8483197093551,9.08265213442325,direct_2011_lsoa_code,Tower Hamlets,Inner London,23.3082706766917,29.0726380563211,40.8666666666667,63.3,53.8666666666667,48.7333333333333,Matched IMD
E01004234,Tower Hamlets 003E,2559,18.7182493161391,6.6041422430637,direct_2011_lsoa_code,Tower Hamlets,Inner London,29.8189563365282,33.8832900805856,29.3333333333333,61.2,34.8,30.5333333333333,Matched IMD
E01004235,Tower Hamlets 008A,1312,24.0091463414634,7.08841463414634,direct_2011_lsoa_code,Tower Hamlets,Inner London,41.0309278350515,51.7182253156309,59.2,77.6,67.6,61.9333333333333,Matched IMD
E01004236,Tower Hamlets 008B,1560,22.7564102564103,6.98717948717949,direct_2011_lsoa_code,Tower Hamlets,Inner London,42.6829268292683,50.324171356472,69.2666666666667,83.4333333333333,76.1333333333333,74.2,Matched IMD
E01004237,Tower Hamlets 008C,1532,25.4569190600522,5.67885117493473,direct_2011_lsoa_code,Tower Hamlets,Inner London,34.4103392568659,46.5974126762654,52.9333333333333,74.4666666666667,58.9333333333333,56.8,Matched IMD
E01004239,Tower Hamlets 008E,1775,24.5070422535211,10.2535211267606,direct_2011_lsoa_code,Tower Hamlets,Inner London,39.8510242085661,50.3015582944809,59.6666666666667,78.0333333333333,67.8666666666667,68,Matched IMD
E01004240,Tower Hamlets 012A,1681,22.2486615110054,8.38786436644854,direct_2011_lsoa_code,Tower Hamlets,Inner London,42.0664206642067,52.2527302286386,28.6666666666667,61.3333333333333,39.4666666666667,28.7333333333333,Matched IMD
E01004241,Tower Hamlets 012B,1673,25.403466826061,8.00956365809922,direct_2011_lsoa_code,Tower Hamlets,Inner London,44.7513812154696,57.5450451851661,39.3333333333333,61.9,53.2,45.4666666666667,Matched IMD
E01004243,Tower Hamlets 020A,1555,25.4662379421222,3.98713826366559,direct_2011_lsoa_code,Tower Hamlets,Inner London,41.7748917748918,49.7285773671029,53.1333333333333,71.4333333333333,65.6,66.0666666666667,Matched IMD
E01004244,Tower Hamlets 020B,2051,18.2350073135056,9.80009751340809,direct_2011_lsoa_code,Tower Hamlets,Inner London,30.0847457627119,36.7583583133325,49.6,70.8666666666667,67.7333333333333,57.3333333333333,Matched IMD
E01004245,Tower Hamlets 018A,2966,21.9150370869858,2.96695886716116,direct_2011_lsoa_code,Tower Hamlets,Inner London,33.489242282507,44.031778807391,32.1333333333333,62,38.9333333333333,41.6,Matched IMD
E01004247,Tower Hamlets 020C,2639,24.2137173171656,5.64607805987116,direct_2011_lsoa_code,Tower Hamlets,Inner London,39.0498261877173,49.1548770215022,50.3333333333333,71.1,62,63.2,Matched IMD
E01004248,Tower Hamlets 018C,1888,28.0190677966102,4.97881355932203,direct_2011_lsoa_code,Tower Hamlets,Inner London,46.4516129032258,63.2113136641557,38.0666666666667,67.0333333333333,45.4666666666667,35.4,Matched IMD
E01004249,Tower Hamlets 018D,2439,24.8872488724887,7.25707257072571,direct_2011_lsoa_code,Tower Hamlets,Inner London,42.9305912596401,56.0161970316965,42.4666666666667,64.6,57.2,47.1333333333333,Matched IMD
E01004251,Tower Hamlets 023A,2578,25.0969743987587,5.04266873545384,direct_2011_lsoa_code,Tower Hamlets,Inner London,36.4124597207304,46.3268776003909,46.6,68.5666666666667,56.9333333333334,46.2666666666667,Matched IMD
E01004255,Tower Hamlets 023C,1587,18.3994959042218,5.4820415879017,direct_2011_lsoa_code,Tower Hamlets,Inner London,28.6407766990291,33.5404432842264,57.3333333333333,77.9333333333333,71.7333333333333,67.7333333333334,Matched IMD
E01004256,Tower Hamlets 024C,1689,23.5642391947898,8.40734162226169,direct_2011_lsoa_code,Tower Hamlets,Inner London,35.8931552587646,43.6103734596917,41.2,67.8666666666667,58.8,46.0666666666667,Matched IMD
E01004257,Tower Hamlets 024D,2234,25.2909579230081,5.41629364368845,direct_2011_lsoa_code,Tower Hamlets,Inner London,42.1542553191489,55.2104856645972,40.8,64.7333333333333,52.9333333333333,46.2,Matched IMD
E01004258,Tower Hamlets 023D,1475,14.1016949152542,10.5762711864407,direct_2011_lsoa_code,Tower Hamlets,Inner London,18.6685962373372,20.1668328694892,36.7333333333333,63.9666666666667,51.0666666666667,41.2666666666667,Matched IMD
E01004259,Tower Hamlets 007A,1755,16.2962962962963,5.41310541310541,direct_2011_lsoa_code,Tower Hamlets,Inner London,20.3065134099617,24.7068971768459,58.4666666666667,79.2333333333333,61.3333333333333,56.2,Matched IMD
E01004260,Tower Hamlets 007B,1782,23.1200897867565,5.38720538720539,direct_2011_lsoa_code,Tower Hamlets,Inner London,36.318407960199,43.5383043532662,54.0666666666667,78.5666666666667,64.9333333333333,61.7333333333333,Matched IMD
E01004263,Tower Hamlets 007C,1381,19.6234612599566,9.55829109341057,direct_2011_lsoa_code,Tower Hamlets,Inner London,33.3333333333333,41.4002467732663,52,76,59.7333333333333,49.4666666666667,Matched IMD
E01004264,Tower Hamlets 010C,1441,23.4559333795975,6.66204024982651,direct_2011_lsoa_code,Tower Hamlets,Inner London,40.5829596412556,48.6496214463428,49.6666666666667,74.8333333333333,57.8666666666667,54.6,Matched IMD
E01004266,Tower Hamlets 007D,1449,16.7011732229124,11.5251897860594,direct_2011_lsoa_code,Tower Hamlets,Inner London,25.045045045045,31.3774071501261,40.6666666666667,69.2333333333334,44,38.0666666666667,Matched IMD
E01004267,Tower Hamlets 012D,2193,16.8718650250798,5.01595987232102,direct_2011_lsoa_code,Tower Hamlets,Inner London,26.0532150776053,32.1791899343183,48.6,73.1,60.6666666666667,52.3333333333333,Matched IMD
E01004268,Tower Hamlets 012E,1766,18.1200453001133,5.7757644394111,direct_2011_lsoa_code,Tower Hamlets,Inner London,29.0586630286494,36.3761452268364,50.4,73.2,59.2,56,Matched IMD
E01004270,Tower Hamlets 014B,2421,15.8199091284593,3.88269310202396,direct_2011_lsoa_code,Tower Hamlets,Inner London,24.8513674197384,28.4511930191312,49.6666666666667,76.5333333333333,53.8666666666667,45.8,Matched IMD
E01004271,Tower Hamlets 014C,2464,24.1883116883117,4.01785714285714,direct_2011_lsoa_code,Tower Hamlets,Inner London,36.4640883977901,45.2883551086562,45.7333333333333,70.8333333333333,60,52.8,Matched IMD
E01004272,Tower Hamlets 014D,2669,23.6792806294492,5.17047583364556,direct_2011_lsoa_code,Tower Hamlets,Inner London,42.0689655172414,50.0021496651029,60.6666666666667,76.2,71.0666666666667,74.6,Matched IMD
E01004274,Tower Hamlets 031A,1956,19.3251533742331,7.15746421267894,direct_2011_lsoa_code,Tower Hamlets,Inner London,31.6816816816817,37.3594024138769,50.8666666666667,69.7666666666667,59.7333333333333,58.1333333333333,Matched IMD
E01004275,Tower Hamlets 031B,2512,26.234076433121,5.45382165605096,direct_2011_lsoa_code,Tower Hamlets,Inner London,41.169853768279,52.682661643053,34.7333333333333,62.7333333333333,43.4666666666667,33.6666666666667,Matched IMD
E01004276,Tower Hamlets 031C,2048,14.16015625,4.248046875,direct_2011_lsoa_code,Tower Hamlets,Inner London,23.0448383733055,23.8960687913229,39.4,63.5,51.4666666666667,41.4,Matched IMD
E01004277,Tower Hamlets 033A,1591,9.05091137649277,4.33689503456945,direct_2011_lsoa_code,Tower Hamlets,Inner London,13.3489461358314,12.5637297410975,57.2666666666667,77.0333333333334,47.8666666666667,68,Matched IMD
E01004280,Tower Hamlets 032A,1956,20.5010224948875,6.33946830265849,direct_2011_lsoa_code,Tower Hamlets,Inner London,31.6,39.3933738246532,56.8666666666667,75.9666666666667,67.2,60.8,Matched IMD
E01004281,Tower Hamlets 031D,1993,14.9523331660813,2.35825388861014,direct_2011_lsoa_code,Tower Hamlets,Inner London,25.6473489519112,28.1522899737133,42.0666666666667,65.3666666666667,52.8,49.0666666666667,Matched IMD
E01004283,Tower Hamlets 016A,2184,19.3681318681319,7.69230769230769,direct_2011_lsoa_code,Tower Hamlets,Inner London,31.4713896457766,36.8643767899698,47.2666666666667,73.6333333333333,52,46.4666666666667,Matched IMD
E01004286,Tower Hamlets 019C,2474,20.2101859337106,8.24575586095392,direct_2011_lsoa_code,Tower Hamlets,Inner London,33.4900117508813,40.7113580979851,49.2,69.7333333333333,66.5333333333334,51.4,Matched IMD
E01004287,Tower Hamlets 016B,2250,23.0222222222222,11.7333333333333,direct_2011_lsoa_code,Tower Hamlets,Inner London,31.5489749430524,38.5166520372162,56.2,75.3666666666667,65.7333333333333,66.1333333333333,Matched IMD
E01004288,Tower Hamlets 019D,1851,24.6353322528363,8.860075634792,direct_2011_lsoa_code,Tower Hamlets,Inner London,44.2434210526316,61.1079016076597,38.7333333333333,69.6333333333333,52.4,40.3333333333333,Matched IMD
E01004289,Tower Hamlets 016C,1933,17.899637868598,8.63942058975685,direct_2011_lsoa_code,Tower Hamlets,Inner London,30.3625377643505,33.6170589611329,47.4666666666667,70,60.8,55.4666666666667,Matched IMD
E01004290,Tower Hamlets 016D,1974,19.5035460992908,6.99088145896657,direct_2011_lsoa_code,Tower Hamlets,Inner London,27.0025839793282,32.815651256653,54.9333333333333,78.6666666666667,55.3333333333333,47.0666666666667,Matched IMD
E01004291,Tower Hamlets 027A,1909,10.7909900471451,7.96228391828182,direct_2011_lsoa_code,Tower Hamlets,Inner London,14.5833333333333,14.6947980497985,49.9333333333333,66.3,63.8666666666667,66.0666666666667,Matched IMD
E01004292,Tower Hamlets 026A,1670,12.5149700598802,6.82634730538922,direct_2011_lsoa_code,Tower Hamlets,Inner London,17.1018276762402,16.0636583075039,46.6,67.1,54.2666666666667,48.4,Matched IMD
E01004293,Tower Hamlets 027B,1985,9.57178841309824,9.72292191435768,direct_2011_lsoa_code,Tower Hamlets,Inner London,14.2005958291956,12.8774482189441,48.1333333333333,72.2666666666667,48.6666666666667,49.0666666666667,Matched IMD
E01004295,Tower Hamlets 026C,2002,27.7222777222777,5.6943056943057,direct_2011_lsoa_code,Tower Hamlets,Inner London,40.210843373494,50.8905373074445,52.8,72.4666666666667,63.4666666666667,50.6666666666667,Matched IMD
E01004296,Tower Hamlets 026D,2430,15.6378600823045,5.63786008230453,direct_2011_lsoa_code,Tower Hamlets,Inner London,21.3248638838476,25.307760182417,52,71.2666666666667,60.5333333333334,65.9333333333334,Matched IMD
E01004297,Tower Hamlets 027C,1913,12.8593831677993,8.88656560376372,direct_2011_lsoa_code,Tower Hamlets,Inner London,16.9510807736064,17.2183314011672,38.0666666666667,63.5666666666667,50.2666666666667,43.1333333333333,Matched IMD
